Chr	Start	End	gene	endosperm	root	shoot	anther	base	middle	tip	ear	tassel	
8	178251057	178255574	Zm00026ab370910	8.27798	8.59496	4.26719	1.00973	12.6436	1.96865	0.0668552	8.94955	2.66986	
8	178258075	178261063	Zm00026ab370920	5.53833	9.24963	5.01669	8.29954	16.6285	5.89938	5.42325	15.6443	8.44536	
8	178264400	178266082	Zm00026ab370930	0.0520425	0.0936029	0	0.0962346	0	0.0369568	0	0	0	
8	178266370	178268081	Zm00026ab370940	4.78355	6.44121	1.1218	3.24809	6.80865	3.4151	1.56829	4.28088	2.93964	
8	178329280	178332310	Zm00026ab370950	18.4076	19.0355	9.03327	11.7024	26.3468	21.3826	17.1627	13.1232	18.9496	
8	178333063	178338814	Zm00026ab370960	10.5373	8.10674	2.40143	0.347278	7.96753	1.10296	0.571802	4.91689	1.56934	
8	178371338	178375458	Zm00026ab370970	0	1.47174	0.0358488	27.0004	0	0.015093	0.0488638	0.0304004	0	
8	178379567	178386358	Zm00026ab370980	29.8793	29.3114	20.2756	3.15564	22.2359	14.3545	3.51326	52.0063	11.9143	
8	178389423	178391802	Zm00026ab370990	25.8899	32.3341	16.263	27.1413	26.5112	28.6687	28.5976	15.4231	22.354	
8	178393593	178394591	Zm00026ab371000	0.0438376	0.473074	0	0.0540417	0	0.124521	0	0.0940539	0	
8	178395490	178397997	Zm00026ab371010	9.70867	7.19202	13.1554	4.30523	22.69	22.7416	12.5922	22.391	6.97547	
8	178400059	178403446	Zm00026ab371020	12.2798	13.647	17.9216	8.1587	10.1719	9.56474	11.6692	23.7026	4.99861	
8	178423412	178425634	Zm00026ab371030	34.6135	19.7537	14.6204	6.99435	17.0334	10.9959	7.94118	32.6584	11.4633	
8	178426760	178430847	Zm00026ab371040	0.728468	6.41618	4.25226	9.3303	4.36561	1.74971	5.33631	1.41737	16.8052	
8	178470101	178473110	Zm00026ab371050	0.407384	0.222431	0.0572608	2.3855	0.168372	0.0516598	0.0111499	0.35378	7.66988	
8	178473176	178483516	Zm00026ab371060	12.1755	4.07126	3.10009	0.187946	2.09338	1.08566	0.298582	10.2128	1.92351	
8	178489141	178489804	Zm00026ab371070	0	0.948998	0.815795	1.2196	0.109036	0.0468361	0.707618	0.754698	0.481226	
8	178493907	178494745	Zm00026ab371080	0	0	0	48.5503	0	0	0	0	50.0819	
8	178497676	178497994	Zm00026ab371090	363.392	487.786	591.163	199.534	472.529	393.371	267.228	836.901	498.708	
8	178502091	178503243	Zm00026ab371100	3.38044	6.55821	6.3424	1.42812	4.89783	4.2077	1.19342	13.1202	3.01382	
8	178507403	178509369	Zm00026ab371110	14.4495	25.3079	23.2577	3.7053	68.9769	55.7161	27.726	33.4058	6.35575	
8	178516733	178517743	Zm00026ab371120	2.77231	7.44039	2.31366	1.25491	6.69575	4.02967	0.464746	0.557625	2.60747	
8	178574244	178576403	Zm00026ab371130	0.0405498	6.76446	1.13991	0	2.76528	0.0575911	0	6.11899	0.0369831	
8	178583991	178590223	Zm00026ab371140	8.99343	0	0.0395029	0	0.220696	0.0598733	0	0.150746	0.0128162	
8	178681670	178683843	Zm00026ab371150	0.644619	4.42022	3.34109	0.0993333	10.4404	3.37599	0	1.26778	0.183725	
8	178683952	178686569	Zm00026ab371160	0.401471	13.5089	6.57406	2.51585	63.2325	3.23108	0.205111	0.0239266	0.640777	
8	178690030	178690479	Zm00026ab371170	2.23835	3.06315	2.13392	5.69869	11.9058	4.83765	5.81729	1.392	2.75154	
8	178690784	178691598	Zm00026ab371180	2.14939	4.20412	2.02415	4.73634	11.0599	4.31191	4.07677	1.69089	2.74446	
8	178737128	178738101	Zm00026ab371190	2.02333	5.13521	5.35924	1.55201	14.6435	10.5048	2.30863	7.2351	2.70652	
8	178765839	178768738	Zm00026ab371200	0.543647	0.57038	0.169808	1.93611	0.0748966	0.310992	4.01578	0.2268	0.716197	
8	178772329	178774121	Zm00026ab371210	0.439648	0.395372	0.466901	1.11408	0.928723	0.121413	0.112308	0	3.83156	
8	178779487	178781764	Zm00026ab371220	6.19034	101.536	56.8861	25.8207	12.6335	17.925	0.441984	11.9203	20.0059	
8	178784628	178789878	Zm00026ab371230	0.341944	0.165004	0.168806	0.0411256	0.0827271	0.0355352	0.0639141	0.14315	0.0380325	
8	178791883	178796281	Zm00026ab371240	0.0199108	0	0.0111944	0.0122727	0	0.0141392	0	0.00711979	0.0363189	
8	178862656	178865044	Zm00026ab371250	3.40965	2.40686	7.37943	160.483	29.6086	47.9701	52.3157	3.57905	56.0589	
8	178865373	178868408	Zm00026ab371260	16.6895	0.700495	0.243302	1.12919	0.155007	0.174139	0.210034	0.660236	0.236809	
8	178868710	178870225	Zm00026ab371270	26.5478	0.85729	0.21114	1.12177	0.0477573	0.246168	0.177104	0.888363	0.474242	
8	178872665	178874677	Zm00026ab371280	0.043511	0.313033	0.220168	0.697307	0.431595	0.0308983	0.0333446	0.186706	0.396838	
8	178896298	178896957	Zm00026ab371290	0	0	0	0	0	0	0	0.094909	0	
8	178903645	178904303	Zm00026ab371300	0	0	0	0	0	0	0	0.0475265	0	
8	178918256	178919616	Zm00026ab371320	0	0.376182	7.27267	0.238006	20.7465	24.4726	0.665801	13.8305	1.26194	
8	178952539	178953218	Zm00026ab371340	30.076	43.7851	25.9257	16.633	143.735	85.5228	27.8855	118.74	40.5879	
8	178954499	178961045	Zm00026ab371350	25.1311	37.9878	16.2882	13.1444	100.66	60.3838	16.5884	70.1649	33.4993	
8	178969141	178971819	Zm00026ab371360	1.79818	26.1821	8.20739	25.4824	23.228	13.9186	4.71036	0.841746	5.74004	
8	178989328	178996118	Zm00026ab371370	0	0.0173981	0.0326313	1.27596	0.0319835	0.0366358	0.0494203	0.0784037	0.394065	
8	178997990	178999767	Zm00026ab371380	1.0345	2.25934	7.58883	1.24493	21.2558	31.6239	0	5.84827	0.629004	
8	179002921	179006897	Zm00026ab371390	1.58569	6.11002	1.08964	2.75572	10.5405	2.51796	1.13081	1.65381	2.79201	
8	179009653	179010940	Zm00026ab371400	1.83608	0.244617	0.305865	1.23652	3.991	10.1169	2.39724	0.583602	1.70559	
8	179013630	179020746	Zm00026ab371410	22.6692	21.3878	11.1331	9.14839	13.1942	9.48226	8.22881	17.0132	13.8228	
8	179046886	179059484	Zm00026ab371420	45.2711	28.0113	16.4571	6.53902	8.4301	8.3851	7.50661	23.0742	7.68147	
8	179061321	179065740	Zm00026ab371440	76.1338	27.6575	47.25	4.31779	28.0427	29.0517	11.5338	50.941	20.3685	
8	179065993	179067469	Zm00026ab371450	1.66043	0.639947	0.733497	1.24278	4.95085	4.4638	14.4743	13.2744	17.0638	
8	179067327	179079882	Zm00026ab371460	0.0348788	0.0125465	0.00980494	0.0236486	0.0461294	0.0470599	0.165722	0.291847	0.314928	
8	179082958	179085773	Zm00026ab371470	0.0311036	0	0	0.0191717	0.141406	0.08835	0	0.0222443	0.0283677	
8	179107644	179110398	Zm00026ab371480	11.6201	0	0	0	0	0.0225765	0	0	0	
8	179111761	179113739	Zm00026ab371500	50.1006	32.7764	17.0203	5.42877	22.9017	5.72011	3.76484	55.3599	13.2803	
8	179183195	179185591	Zm00026ab371510	0.657729	4.37046	6.22488	105.509	5.49721	4.21662	0.81208	0.130663	1.16643	
8	179334813	179355762	Zm00026ab371520	25.1161	17.1952	7.12691	7.57373	13.6921	6.13374	4.33974	17.9742	9.59746	
8	179357219	179360358	Zm00026ab371530	0.418412	0.602039	0.148988	1.01442	2.72077	2.47605	7.34287	0.877757	1.76812	
8	179360544	179365513	Zm00026ab371540	96.0292	83.8145	62.1945	34.6629	67.2067	44.734	32.4538	71.7712	33.8822	
8	179376490	179382190	Zm00026ab371550	25.5419	22.9765	25.6846	1.04168	47.547	21.9729	0.871263	44.7302	10.9435	
8	179387839	179392872	Zm00026ab371560	18.4867	17.462	5.60528	11.4324	11.2181	4.56541	5.32021	13.0095	10.8543	
8	179420454	179423702	Zm00026ab371570	2.39929	4.90929	1.84913	5.29242	5.38153	2.60356	0.970995	6.59368	2.58165	
8	179458236	179464388	Zm00026ab371580	2.09254	2.50907	2.75314	0.157936	0.176499	1.14227	0.245451	3.33917	0.623177	
8	179493189	179498107	Zm00026ab371590	247.877	245.812	101.006	69.9951	45.9289	44.0914	190.274	99.9323	43.8637	
8	179504984	179505974	Zm00026ab371600	2.34215	7.15339	12.7459	24.3244	24.0359	16.2557	0.203197	2.08589	55.7008	
8	179510371	179513711	Zm00026ab371610	0	0.0707275	0.0294788	4.15289	0.0216702	0	0	0.0374977	24.6154	
8	179517023	179522464	Zm00026ab371620	29.381	3.41583	2.90923	22.5544	0.751672	1.35437	2.01047	4.23585	15.2442	
8	179538309	179540658	Zm00026ab371630	0	0.167589	0	1012.35	0.154043	0.344076	0.342754	0.133276	1009.57	
8	179555510	179582159	Zm00026ab371640	31.6614	29.5708	11.9009	6.51397	25.1553	11.4536	4.75903	24.8456	16.8984	
8	179587164	179589052	Zm00026ab371650	6.90871	3.5443	1.56414	103.903	1.53309	3.68778	9.80722	1.5917	1.20523	
8	179587349	179587741	Zm00026ab371660	8.58047	2.10446	1.75425	110.517	2.39491	2.13659	12.1265	2.31114	1.52449	
8	179590316	179591338	Zm00026ab371670	7.40599	5.5437	6.61886	3.69417	6.61721	11.248	4.49452	17.5429	7.45735	
8	179591673	179595670	Zm00026ab371680	26.5304	18.2732	47.988	13.2201	13.6905	33.1916	38.9758	13.5997	12.1184	
8	179653627	179654737	Zm00026ab371690	9.61808	8.57856	3.98919	14.3351	4.23583	5.76637	8.60933	3.21375	20.4203	
8	179657683	179658506	Zm00026ab371700	0	0.286772	0	0.327595	0.263592	0.0754835	0	0.0760193	0.387784	
8	179662546	179665867	Zm00026ab371710	51.1103	87.0063	20.7384	131.085	40.4717	17.5904	8.78938	26.7662	65.7921	
8	179738509	179739757	Zm00026ab371720	0.420757	1.13515	0.315416	2.57187	0.260849	0.0995971	0.0537411	2.05623	1.85478	
8	179742006	179752671	Zm00026ab371730	0.238144	0.0516939	3.14183	0.222713	2.57262	0.204101	0.00943971	2.03201	5.97666	
8	179752478	179753863	Zm00026ab371740	14.4084	0.681964	166.475	0.447949	108.992	7.87577	0.339003	66.9334	28.6163	
8	179798728	179804013	Zm00026ab371750	13.4712	14.1187	8.72908	4.90239	14.9429	10.4135	8.86333	22.4442	8.11529	
8	179805518	179811783	Zm00026ab371760	73.8121	139.602	49.9281	49.783	64.2657	47.3188	47.5032	30.2703	67.8869	
8	179862800	179865411	Zm00026ab371770	0.905385	4.10118	2.22467	0.165353	2.1343	3.85763	0.359769	10.0483	0.902206	
8	179867965	179869480	Zm00026ab371780	15.1661	102.173	67.11	20.6549	151.844	118.099	53.5298	54.624	57.436	
8	179873025	179873923	Zm00026ab371790	6.13795	2.62848	2.68406	0.420371	2.01335	2.04099	0.970627	1.21935	2.26588	
8	179875196	179879189	Zm00026ab371800	3.20175	10.3537	9.45678	18.9849	8.41102	13.9222	13.3439	16.8911	29.4813	
8	179907547	179908550	Zm00026ab371810	49.5516	24.9873	10.8887	11.0771	29.9263	16.1691	5.88326	29.6354	11.9348	
8	179909364	179913351	Zm00026ab371820	67.1842	61.8304	32.0681	6.98536	23.5463	13.6702	8.27251	53.5141	13.2405	
8	180023550	180026570	Zm00026ab371830	60.6677	47.6877	39.8959	7.25554	14.9665	17.0886	14.0644	43.4084	10.392	
8	180033316	180037761	Zm00026ab371840	58.5592	90.4596	53.7744	59.3123	104.895	40.878	53.8143	72.2275	68.7706	
8	180043001	180065119	Zm00026ab371850	0.312827	0.037391	0.00222634	2.17596	2.95079	6.06546	3.53836	5.58886	3.70002	
8	180076582	180079277	Zm00026ab371860	0	0	0	133.858	1.12789	2.61851	0.0248971	0	20.0005	
8	180213552	180219261	Zm00026ab371870	0.429501	20.8435	2.04825	0.860398	0.576918	0.255983	0.129308	5.38638	2.28039	
8	180221908	180223435	Zm00026ab371880	0.31527	0.97943	0.773471	0.706644	2.60602	0.28494	0.351427	0.676413	0.522798	
8	180222136	180223214	Zm00026ab371890	0.0811748	1.314	0.273833	0.200139	3.58981	0.288222	0.217729	0.203188	0.148069	
8	180223826	180227230	Zm00026ab371900	277.708	171.217	160.351	45.9727	179.618	37.3921	2.54297	259.077	33.971	
8	180228044	180231235	Zm00026ab371910	7.738	119.594	59.8198	59.1885	89.4453	98.8217	85.1334	7.41789	80.2088	
8	180313020	180322072	Zm00026ab371920	13.2983	32.0053	13.6995	20.4459	24.8238	11.5596	9.19386	16.3502	13.5316	
8	180324080	180327038	Zm00026ab371930	155.521	43.6292	54.5698	4.34236	5.12599	29.0182	1.90547	241.362	0.350958	
8	180329963	180331518	Zm00026ab371940	28.2858	140.753	345.185	989.455	465.11	3534.63	272.804	94.5637	257.003	
8	180382254	180383699	Zm00026ab371950	3.27091	2.9415	0.987611	1.10141	2.27815	2.60235	1.34617	4.33195	1.62971	
8	180385242	180386451	Zm00026ab371960	5.03086	7.421	6.89827	3.97099	5.56463	6.52826	4.74296	9.26657	4.02718	
8	180400915	180402826	Zm00026ab371970	23.317	114.628	281.223	805.537	378.888	2877.6	223.327	77.7102	210.154	
8	180450689	180452113	Zm00026ab371980	33.0682	36.7855	82.7132	182.44	79.0303	409.483	46.609	25.5615	91.2914	
8	180453294	180454475	Zm00026ab371990	0	0.666386	1.33318	0.593773	0.85753	0.157864	0.113575	0.953908	0.675833	
8	180463953	180465762	Zm00026ab372000	34.7931	42.125	23.806	16.7928	79.84	42.8688	11.9411	20.8684	46.6061	
8	180465850	180466934	Zm00026ab372010	2.66395	4.28317	5.3556	3.08501	9.80904	7.93961	2.28897	9.69909	5.15377	
8	180481829	180506804	Zm00026ab372020	1.8902	1.63204	0.855703	0.927318	1.59868	1.544	1.14352	3.63911	1.17701	
8	180498055	180499358	Zm00026ab372030	0.772437	0.30202	0.28323	0.207008	0.249847	0.166943	0.231635	1.1769	0.0612603	
8	180509531	180513064	Zm00026ab372040	20.6453	35.8619	19.6754	37.7409	58.1618	25.256	1.06363	79.2482	44.7791	
8	180515096	180518739	Zm00026ab372050	0	0	0.182436	0.237048	1.86762	2.62858	0.368401	0.0171899	0.920721	
8	180519059	180522306	Zm00026ab372060	0.539333	0.363763	0.735329	2.00293	0.52383	0.536193	0.206658	2.04428	1.30352	
8	180541400	180545834	Zm00026ab372070	718.831	0	0	0.0243462	0.0163247	0	0	0.042372	0	
8	180551722	180552024	Zm00026ab372080	0	0	0	0	0	0	0	0	0	
8	180554321	180558697	Zm00026ab372090	2.33127	5.56964	2.70579	14.8691	2.6631	1.47787	1.72522	6.54735	21.3807	
8	180562502	180567728	Zm00026ab372100	0.284865	0.233573	2.10563	2.27229	6.33691	0.20229	3.67267	0.970697	0.504334	
8	180575777	180580435	Zm00026ab372110	0.300795	0.0338128	0.0211394	2.40447	0	0	0.0432213	0.215119	1.3974	
8	180582631	180584231	Zm00026ab372120	33.5634	13.382	7.56659	15.2083	17.8174	16.4334	8.13353	18.2716	11.0769	
8	180587261	180587584	Zm00026ab372130	37.5762	0	0.151989	1.49966	0.223457	0	0.310753	0.966666	22.1899	
8	180592857	180593702	Zm00026ab372140	1112.29	672.311	709.59	102.551	334.187	372.565	176.098	734.871	220.01	
8	180619169	180621436	Zm00026ab372150	16.7992	28.1136	32.2216	25.268	150.131	4.19592	0.059191	32.6319	13.6133	
8	180626064	180629300	Zm00026ab372160	0.0541165	2.70099	0.395537	0.0250174	6.01656	0.115289	0.15552	0.367673	0.814382	
8	180633528	180635414	Zm00026ab372170	0	0.0834836	0.0521932	0.0858309	0	0.0329615	0	0.0331955	0	
8	180643178	180647654	Zm00026ab372180	0.762992	30.0148	3.95978	2.05001	1.20478	1.99363	2.4888	5.12788	5.56704	
8	180728908	180729557	Zm00026ab372200	2.22338	0.18177	0.984886	2.45021	4.62246	8.65993	0.206531	3.03563	4.60866	
8	180761220	180763210	Zm00026ab372210	30.8602	7.7936	9.42345	28.4174	7.21818	13.4487	11.1421	69.5615	81.5084	
8	180763910	180782471	Zm00026ab372220	0.184027	0.473144	0.244073	0.125066	0.183321	0.150788	0.144645	0.285156	0.21518	
8	180814036	180815637	Zm00026ab372230	0	0	0	0	0	0	0	0.0391011	0	
8	180838631	180839583	Zm00026ab372240	0	0	0	0	0	0	0	0.0657292	0	
8	180863960	180865962	Zm00026ab372250	47.2702	38.2823	26.1219	23.975	152.318	55.8481	5.59634	15.7929	38.6855	
8	180875263	180878110	Zm00026ab372260	44.9625	4.16236	2.0749	92.1941	17.2865	8.65929	3.9477	11.4591	24.7112	
8	180880263	180884275	Zm00026ab372270	5.50014	8.94051	9.17886	1.10989	8.36218	3.9368	1.53882	18.4892	4.57842	
8	180896657	180897707	Zm00026ab372280	1.70842	2.66053	2.15532	2.31155	18.0483	27.1341	0.447058	0	4.67444	
8	180898804	180900354	Zm00026ab372290	0.508245	0.253923	0	0.243658	0.0466796	0.360919	0	0	0.463541	
8	180967020	180967887	Zm00026ab372300	7.26533	18.6935	20.7359	72.8335	24.0221	60.3711	103.12	14.9744	81.1259	
8	180967209	180972724	Zm00026ab372310	16.4584	33.3502	26.18	78.9848	35.9966	63.2076	95.2262	20.6453	76.6467	
8	180973510	180975586	Zm00026ab372320	375.463	370.208	351.444	24.2255	92.8965	99.3018	36.9061	271.264	50.3839	
8	180982109	180983313	Zm00026ab372330	26.0946	26.2774	11.3201	8.64698	23.5525	14.1946	6.85152	15.647	11.9991	
8	180984222	180988623	Zm00026ab372340	11.3315	34.9369	29.013	11.0011	27.7956	22.8193	13.4642	35.4609	18.4011	
8	180990377	180992161	Zm00026ab372350	0.0490687	0.838414	0.193115	1022.47	0	0.592365	0.263226	0.175462	30.8793	
8	180995345	180997453	Zm00026ab372360	71.9099	30.1771	29.5256	10.9306	11.6891	17.4739	11.3144	39.2056	8.5603	
8	181000486	181001649	Zm00026ab372370	1.80593	17.1203	10.1958	0.185524	44.006	6.94655	0	2.77144	0.205885	
8	181003054	181004846	Zm00026ab372380	5.3979	21.7454	2.38943	10.4784	4.36096	1.49165	0.411795	1.17035	1.33659	
8	181009079	181018456	Zm00026ab372390	2.46101	2.25936	0.761402	2.36318	5.68979	3.8932	0.726482	1.4294	1.60568	
8	181038292	181039077	Zm00026ab372400	3.45447	1.90403	6.8917	0.721209	4.83588	4.5897	0.0853977	38.7316	3.15062	
8	181041252	181043873	Zm00026ab372410	1.21928	0.675917	2.05654	0.329444	0.786957	1.11492	0.332797	7.27455	1.17297	
8	181055319	181057379	Zm00026ab372420	1.67866	1.22297	0.680962	0.314338	0.685008	0.573396	0.227976	1.82358	0.484495	
8	181060996	181066621	Zm00026ab372430	2.12508	2.31708	0.967205	2.74928	6.12556	4.05738	0.84112	1.67567	1.88847	
8	181068864	181074878	Zm00026ab372440	0.0436846	0.196426	0.098243	0.0089755	0.0361097	0.0206811	0.0334776	0.187451	0.0531229	
8	181120877	181123331	Zm00026ab372450	3.33582	2.63091	8.91613	2.27606	3.12603	5.05441	0.218729	47.2415	5.02729	
8	181126712	181128396	Zm00026ab372460	108.068	52.6359	34.6025	7.35321	14.6734	16.6108	11.9904	47.3982	12.8003	
8	181187643	181191322	Zm00026ab372470	32.4407	111.772	42.1186	164.34	186.646	109.227	34.3365	20.0005	53.1833	
8	181211629	181217603	Zm00026ab372480	2.38942	9.21473	7.3681	3.76332	7.14307	3.6226	2.77478	5.66118	1.56425	
8	181220216	181224033	Zm00026ab372490	57.1338	50.3278	26.0796	13.5393	30.1793	13.8961	13.8007	67.6357	21.6342	
8	181243185	181245997	Zm00026ab372500	10.5086	4.73217	6.12709	0.345459	0.540491	0.0884442	0.0715847	23.8713	0.709949	
8	181269152	181272563	Zm00026ab372520	3.52969	2.26235	10.5503	3.44939	10.2171	13.28	8.73459	11.5568	4.8698	
8	181305154	181305938	Zm00026ab372530	0.446306	0	0	0	0	0	0	0	0	
8	181307893	181311625	Zm00026ab372550	3.80102	0.116051	1.2598	0.188009	0.155157	0.0499853	0.20678	0.990023	0.406586	
8	181311811	181320593	Zm00026ab372560	0.937406	6.96821	0.336407	4.25668	0	0.16996	0.00764233	0.295976	5.89372	
8	181357530	181365298	Zm00026ab372570	7.39574	7.09702	3.33409	3.88455	6.84021	5.45206	4.88149	7.40165	5.98946	
8	181374143	181376854	Zm00026ab372590	0.129185	0.0871314	0.108948	0.557394	0.240266	0.309616	0.0866258	0.0230973	0.147278	
8	181378170	181387541	Zm00026ab372600	21.3128	20.0153	16.4594	8.99218	38.2704	33.1068	12.0895	51.428	13.51	
8	181424915	181425345	Zm00026ab372610	0	1.09652	0.457024	2.12944	0	0.288624	0.155737	0	0.556034	
8	181426755	181428169	Zm00026ab372620	3.52826	2.25446	4.59382	0.0381538	4.57937	0.637368	0	49.3815	0.169364	
8	181433458	181436165	Zm00026ab372630	6.11302	1.10529	5.20084	2.12322	1.73781	2.84808	2.28038	1.38789	1.16521	
8	181449882	181450576	Zm00026ab372640	4.85198	1.87	0.956544	0.89332	0.468777	0.134241	0	0.721035	0.229881	
8	181531273	181541783	Zm00026ab372660	22.5198	21.8218	10.6538	15.3267	14.6887	13.7699	15.1283	26.2932	19.1102	
8	181542487	181544925	Zm00026ab372680	3.12428	15.7598	5.22931	7.94652	12.5565	11.6542	14.6547	5.82996	9.54737	
8	181549084	181628501	Zm00026ab372690	4.02437	4.2816	2.60396	1.43674	2.23669	2.67142	3.44242	3.71377	2.02228	
8	181549085	181549354	Zm00026ab372700	0.162199	3.64661	3.00938	4.09906	6.30148	4.37692	11.3114	0.579999	2.21899	
8	181661241	181661730	Zm00026ab372730	0.0893751	3.69722	8.74338	40.7111	9.97347	9.01242	119.862	0.511346	30.4046	
8	181664460	181669142	Zm00026ab372740	11.2968	49.2314	32.104	36.1416	45.6616	58.5525	28.4013	25.2004	22.8153	
8	181680882	181688076	Zm00026ab372750	59.2662	49.0336	22.2746	16.7328	38.1773	14.294	6.80089	33.1526	32.1977	
8	181690656	181693375	Zm00026ab372760	23.4587	11.7861	43.8492	34.7942	25.0339	57.7507	55.9067	21.1525	36.6818	
8	181693713	181696950	Zm00026ab372770	0.0540998	0.450027	2.89717	2.69271	0.0670785	0.95084	3.75207	0.502977	0.197365	
8	181702414	181709020	Zm00026ab372780	6.12464	17.4355	12.6185	7.06407	12.4265	14.3517	7.4163	14.591	10.7124	
8	181716592	181720857	Zm00026ab372790	0.913654	0.701626	0.70415	0.923839	0.1188	0.903961	0.22028	0.939746	3.46424	
8	181745218	181747616	Zm00026ab372810	0.18255	0.229832	0.0615811	2.29543	0	0.622243	0.307773	0.261108	1.83143	
8	181751361	181766746	Zm00026ab372820	9.62063	12.1637	5.46341	3.02816	8.04889	3.95157	2.21619	11.2468	6.37053	
8	181829169	181834028	Zm00026ab372830	3.93784	5.72923	4.78258	4.51008	8.5733	10.2	10.1374	5.30377	5.24338	
8	181835562	181838674	Zm00026ab372840	11.986	6.36359	13.6676	3.73734	6.40739	11.2089	8.43075	13.0894	5.32471	
8	181840084	181843025	Zm00026ab372850	1.75652	0.803197	7.93399	2.8994	4.848	12.3044	12.1149	1.533	2.71528	
8	181847480	181850721	Zm00026ab372860	21.3836	12.5609	10.0554	14.6876	9.77021	8.69089	6.99798	15.4088	14.587	
8	181852475	181854259	Zm00026ab372870	0.073603	4.7216	0.579345	6.2305	0.243361	1.21958	3.94839	2.24591	1.72298	
8	181925646	181935604	Zm00026ab372880	51.7355	59.6663	30.2319	28.4006	40.2711	28.5261	27.8897	50.5101	46.1823	
8	181952280	181958019	Zm00026ab372890	75.2582	70.403	52.1998	39.8323	33.9927	39.8221	32.8012	47.5256	50.5674	
8	181961025	181968076	Zm00026ab372900	9.46423	11.5045	3.6207	3.02781	17.1914	9.455	3.77874	7.69231	6.29824	
8	181971061	181977777	Zm00026ab372910	5.90698	8.46066	5.16123	3.54452	5.28692	5.28737	2.63814	11.1394	5.45282	
8	181981968	181988426	Zm00026ab372920	1.04416	9.48763	5.51988	0.16717	5.79514	0.866675	0.670291	12.4475	2.62197	
8	182039292	182040728	Zm00026ab372930	0.152379	0.219253	0.102807	0	0.780933	0	0.0233551	0.653861	0.222362	
8	182045708	182050325	Zm00026ab372940	10.5264	9.4834	10.0611	4.11512	7.70563	5.81174	7.14395	11.0074	6.65984	
8	182054541	182060000	Zm00026ab372950	4.1548	12.8681	4.47348	14.2682	14.5728	6.73816	10.0561	12.3903	17.1764	
8	182086514	182090699	Zm00026ab372960	26.1758	25.1862	12.2699	34.6676	24.3957	45.3264	102.408	16.5878	44.5695	
8	182096646	182126894	Zm00026ab372970	10.4978	5.43053	3.50827	1.3368	3.09236	2.65149	1.79184	6.04366	2.52731	
8	182150443	182153647	Zm00026ab372980	19.5535	24.2444	28.3635	70.5545	49.2004	39.0074	44.6611	20.5314	124.785	
8	182156156	182158718	Zm00026ab372990	0.136695	0.0921968	0.0576406	1.75886	0.197737	0.303347	0.0261891	0.0244401	1.10646	
