pan B73 B97 CML103 CML228 CML247 CML277 CML322 CML333 CML52 CML69 HP301 Il14H Ki11 Ki3 Ky21 M162W M37W Mo18W Ms71 NC350 NC358 Oh43 Oh7B P39 Tx303 Tzi8 median
pan_gene_5773 648 NA 648 648 648 648 648 648 648 648 648 648 648 648 NA NA NA 648 648 648 648 648 NA 648 648 648 648
pan_gene_5774 1080 1083 1083 1083 1083 1083 1083 1083 1083 1083 1083 1083 1083 1083 1083 1083 1083 1083 1083 1083 1083 1083 1083 1083 1083 1083 1083
pan_gene_57747 NA NA NA NA NA NA NA NA NA NA NA NA 336 324 NA NA NA NA NA NA NA NA NA NA NA NA 330
pan_gene_5776 3147 3147 3147 3147 3147 3147 3147 3147 3147 3147 3150 3147 3147 3147 3147 3147 3147 3147 3147 3147 3147 3147 3147 3147 3147 3147 3147
pan_gene_5777 699 699 699 699 699 699 699 699 699 699 702 699 702 702 699 699 699 699 702 699 699 NA 699 702 699 699 699
pan_gene_5778 798 795 798 798 NA NA NA 795 NA 798 798 795 795 795 795 795 795 795 795 798 798 798 795 795 795 798 795
pan_gene_57787 NA 1587 NA NA NA NA NA NA NA NA 1683 NA 1638 1701 NA NA NA NA NA NA NA NA NA NA NA NA 1612.5
pan_gene_5779 1008 1008 1008 1008 1008 1008 1008 1008 1008 NA 1008 1008 1008 NA 1008 1008 1008 1008 1008 NA 1008 1008 1008 1008 1008 1008 1008
pan_gene_578 2934 2925 2934 2934 2934 2934 2925 2934 2961 2961 2934 2925 2934 2925 2925 2961 2925 2934 2961 2934 2925 2934 2925 2925 2925 2934 2934
pan_gene_5780 NA NA NA NA 456 NA NA NA 456 456 456 456 NA NA NA NA NA NA NA NA NA 456 456 456 456 NA 456
pan_gene_5781 1242 1242 1242 1242 1242 1242 1242 1242 1242 1242 1242 1242 1242 1242 1242 1242 1242 1242 1242 1242 1242 1242 1242 1242 1242 1242 1242
pan_gene_57815 NA NA NA 1437 1437 NA NA NA NA NA NA NA 1500 1437 NA NA NA NA NA NA NA NA NA NA NA NA 1437
pan_gene_5782 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
pan_gene_5783 663 666 666 666 669 672 666 672 663 NA 663 663 663 660 663 663 672 672 666 663 669 663 666 669 666 663 666
pan_gene_5784 1032 1032 1032 1032 1032 1032 1032 1032 1032 NA 1032 1032 1032 1032 1032 1032 1032 1032 1032 1032 1032 1032 1032 1023 1032 1032 1032
pan_gene_57849 NA NA NA NA NA NA 438 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 438
pan_gene_5785 1806 1800 1803 1779 1803 NA 1800 1800 1806 1806 1806 1806 1806 1800 1806 1806 1818 1803 1779 1806 1803 1806 1818 1800 1800 1803 1804.5
pan_gene_5786 NA NA 600 NA NA NA NA NA NA NA NA NA NA NA 600 NA NA NA NA NA NA NA NA NA NA NA 600
pan_gene_57869 NA NA NA NA NA NA NA NA NA NA NA NA NA 348 NA NA NA NA NA NA NA NA NA NA NA NA 348
pan_gene_5787 1557 1545 1557 1554 1554 1554 1554 1548 1542 1548 1557 1554 1557 1548 1557 1557 1542 1551 1554 1554 1554 1557 1548 1554 1557 1554 1554
pan_gene_5788 1515 1515 1515 1515 1515 1515 1515 1515 1515 1515 1515 1515 1515 1515 1515 1515 1515 1515 1515 1515 1515 1515 1515 1515 1515 1515 1515
pan_gene_5789 1638 1638 1638 NA 1638 1638 1638 1638 1638 1638 1638 1638 1638 1638 1638 1638 1638 1638 1638 1638 1638 1638 1638 1638 1638 1638 1638
pan_gene_579 2757 2757 2763 2658 2637 2658 2646 2658 2655 2658 2757 2649 2637 2640 NA 2652 2757 2640 2853 2763 2640 2658 2757 2757 2640 2658 2658
pan_gene_5790 780 780 780 780 780 780 780 NA 780 780 780 780 780 780 780 780 810 780 780 780 780 780 780 810 780 780 780
pan_gene_5791 1536 1536 1536 1539 1521 1542 1536 1542 1527 1527 1539 1521 1527 1536 1527 1527 1536 1542 NA 1542 1530 1527 1536 1536 1527 1536 1536
pan_gene_57913 NA NA NA NA NA NA NA NA NA NA NA NA 303 NA NA NA NA NA NA NA NA NA NA NA NA NA 303
pan_gene_5792 759 759 759 759 759 759 759 759 759 759 759 759 759 759 759 759 759 759 759 759 759 759 759 759 759 759 759
pan_gene_5793 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
pan_gene_5795 732 NA NA 699 723 723 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 666 NA 759 NA 699
pan_gene_57951 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2217 NA NA NA NA NA NA NA 2217
pan_gene_5796 189 189 189 189 189 189 NA 189 189 189 189 189 189 189 189 189 189 189 189 NA 189 189 189 189 189 NA 189
pan_gene_57963 NA 351 NA NA NA NA NA NA NA NA NA NA 351 330 NA NA NA NA NA NA NA NA NA NA NA NA 351
pan_gene_5797 609 609 609 609 609 609 609 609 609 NA 609 609 609 609 NA 609 609 609 609 609 609 609 609 609 609 NA 609
pan_gene_5798 NA NA 2718 2721 2721 NA NA NA 2718 2721 2721 2721 2664 2637 NA 2664 2721 NA NA NA 2721 NA 2721 2721 NA 2718 2691
pan_gene_5799 1146 1146 1146 1146 1146 1146 1146 1146 1146 1146 1146 1146 1146 1146 1146 1146 1146 1146 1146 1146 1146 1146 1146 1146 1146 1146 1146
pan_gene_58 1332 1332 1332 1332 1332 1332 1332 1332 1332 1332 1332 1332 1332 1332 1332 1332 1332 1332 1332 1332 1332 1332 1332 1332 1332 1332 1332
pan_gene_5800 384 408 408 408 408 408 408 408 408 408 408 408 408 408 408 408 408 408 408 408 408 408 408 408 408 408 408
pan_gene_58023 NA NA NA NA NA NA NA NA NA NA NA NA 651 NA NA NA NA NA NA NA NA NA NA NA NA NA 651
pan_gene_5803 1587 1587 1578 1587 1587 1587 1587 1578 1584 1587 1581 1587 1578 NA 1578 1578 1587 1587 1587 1587 1587 1578 1587 1578 1578 1581 1587
pan_gene_58037 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
pan_gene_5804 876 876 876 876 876 876 876 873 876 876 870 876 876 876 876 864 876 870 876 876 876 876 876 876 876 NA 876
pan_gene_5805 561 588 567 567 585 582 564 564 582 567 585 585 561 567 561 582 564 582 561 582 585 582 582 582 582 567 582
pan_gene_58066 NA NA NA NA NA NA NA NA NA NA NA NA 354 NA NA NA NA NA NA NA NA NA NA NA NA NA 354
pan_gene_58077 NA NA NA NA NA NA NA NA NA NA NA NA 327 NA NA NA NA NA NA NA NA NA NA NA NA NA 327
pan_gene_5808 NA 399 NA NA NA 399 NA 426 396 NA 396 396 NA NA NA 399 NA 399 NA 399 396 399 435 399 399 NA 412.5
pan_gene_5809 1743 1743 1743 1743 1743 1743 1743 1734 1743 1743 1743 1743 1743 NA 1743 1743 NA 1743 1743 1743 1743 1743 1743 1743 1743 1743 1743
pan_gene_581 1038 1035 1032 1038 1038 NA 1041 1035 1038 1038 1038 1035 1038 1041 1035 1035 1035 1035 1035 1032 1035 1038 1035 1035 1035 1035 1035
pan_gene_5810 1089 1089 1092 1089 1053 1089 1089 1086 1053 1053 1092 1089 1092 1089 1092 1089 1053 1092 1092 1089 1053 1089 1089 1089 1092 1089 1089
pan_gene_58100 NA NA NA NA NA NA NA NA NA NA NA NA 384 NA NA NA NA NA NA NA NA NA NA NA NA NA 384
pan_gene_5811 603 603 NA 603 NA NA NA 600 NA NA 603 603 603 603 603 603 NA NA 603 NA 603 603 603 603 603 603 603
pan_gene_5812 NA NA NA NA 1257 1296 1257 NA 1257 1257 1296 1296 1200 1257 1296 1296 1257 NA 1296 NA 1296 1296 1296 1296 NA 1296 1296
pan_gene_5813 2118 2118 2118 2118 2118 2118 2163 2118 2118 2118 2118 2118 2118 2118 1911 2118 2118 2118 2163 2118 2163 2160 2118 2118 NA 2118 2118
pan_gene_5814 318 NA NA 318 318 318 318 NA NA 318 318 318 318 318 318 318 318 318 318 318 318 NA 318 318 318 318 318
pan_gene_5815 858 NA NA 858 855 858 858 858 NA 855 855 858 855 855 855 858 858 855 855 858 858 NA 858 858 855 855 858
pan_gene_58159 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
pan_gene_5816 1407 1404 1404 1404 1404 1404 1404 1407 1404 1404 1404 1404 1404 1404 1404 1404 1404 1404 1404 1404 1404 1407 1404 1407 1404 1404 1404
pan_gene_5818 555 546 555 546 555 546 549 546 555 546 549 558 549 552 549 555 546 546 549 558 549 543 546 543 549 549 549
pan_gene_5819 NA NA NA 696 NA 696 696 NA 696 NA NA NA 696 NA NA NA 696 NA 696 696 696 759 NA NA NA 696 696
pan_gene_58192 NA NA NA NA NA NA NA NA NA NA NA NA 303 303 NA NA NA NA NA NA NA NA NA NA NA NA 303
pan_gene_58194 NA NA NA NA NA NA NA NA NA NA NA NA 324 NA NA NA NA NA NA NA NA NA NA NA 324 NA 324
pan_gene_582 3063 3063 3063 3063 3063 3063 3063 3063 3063 3063 3063 3063 3063 3063 3063 3063 3063 3063 3063 3063 3063 3063 3063 3063 3063 3063 3063
pan_gene_5820 1023 1023 1023 1023 1023 1023 1023 1023 1023 1023 1023 1023 1023 1023 1023 1023 1023 1023 1023 1023 1023 1023 1023 1023 1023 1023 1023
pan_gene_5821 750 768 768 768 750 768 768 768 750 768 768 768 768 768 768 NA 768 717 768 768 768 NA 753 753 771 NA 768
pan_gene_5822 318 318 318 309 318 309 318 318 318 309 309 309 318 309 309 318 309 309 309 318 309 309 318 318 309 318 313.5
pan_gene_58220 NA NA NA NA NA NA NA NA NA NA NA NA 402 NA NA NA NA NA NA NA NA NA NA NA NA NA 402
pan_gene_5823 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
pan_gene_5824 1035 1035 1035 1035 NA 1035 NA NA 1035 NA NA 1035 1035 1035 1035 1035 1035 1035 1035 1035 NA 1035 1035 1035 1035 1035 1035
pan_gene_5825 384 384 384 384 384 384 384 384 390 384 384 390 390 384 384 390 384 390 390 384 384 390 390 384 384 384 384
pan_gene_5826 NA NA 2265 2265 NA 2265 NA 2262 2265 NA 2265 NA NA 2265 2265 2262 NA 2265 NA NA 2265 NA NA NA NA NA 2265
pan_gene_5827 NA NA 336 NA 336 336 NA 336 336 NA NA NA NA NA 336 336 NA 336 NA 336 336 NA NA NA NA NA 336
pan_gene_5828 1470 1470 NA 1470 1470 1470 1470 1470 1470 1470 1470 1470 1416 1470 1470 1470 1470 1470 1470 1470 1470 1470 1470 1470 1470 1470 1470
pan_gene_58299 NA NA NA NA NA 357 NA NA NA NA NA NA 351 351 NA NA NA NA NA NA NA NA NA NA NA NA 351
pan_gene_583 879 924 924 924 924 924 924 924 924 924 924 924 924 924 924 924 924 924 924 924 903 924 924 924 903 924 924
pan_gene_5831 2529 2529 2529 2532 2529 2529 2529 2385 2529 2529 2529 2529 2529 2529 2529 2529 2517 2529 2529 2529 2508 2529 2529 2529 2517 2529 2529
pan_gene_5832 1296 NA 1293 NA 1290 NA 1296 1290 NA 1287 1290 1296 NA 1221 1290 1296 1287 1296 1293 1287 1290 1296 1290 NA 1287 1296 1290
pan_gene_5833 NA 1302 1239 1260 1197 1263 1305 1260 1260 1239 1239 1242 1197 1242 1239 1239 1242 1197 1242 1305 1260 1305 1239 NA 1305 NA 1242
pan_gene_58336 NA NA NA NA NA NA NA NA NA NA NA NA 333 NA NA NA NA NA NA NA NA NA NA NA NA NA 333
pan_gene_5834 966 990 1023 972 933 972 972 960 972 972 933 972 972 972 933 972 972 984 1023 1020 972 1023 933 966 972 1023 972
pan_gene_5835 450 447 450 NA 408 447 459 NA NA 432 450 447 450 408 450 447 NA 417 405 420 420 NA 450 447 450 420 447
pan_gene_58357 NA NA NA NA NA NA NA NA NA NA NA NA 306 NA NA NA NA NA NA NA NA NA NA NA NA NA 306
pan_gene_5836 1554 1554 1536 1554 1554 1554 1563 1554 1527 1554 1554 1554 1527 1527 1554 1554 1554 1554 1563 1563 1527 1563 1554 1554 1527 1527 1554
pan_gene_5837 NA 1158 1155 1161 1161 1161 1161 1161 NA NA NA 1161 NA NA NA 1161 1161 1161 NA 1164 NA 1161 NA 1161 NA 1161 1161
pan_gene_5838 1896 1908 1896 1896 1896 1896 1908 1896 1896 1896 1902 1896 1902 1902 NA 1896 1896 1896 1908 1896 1896 NA 1902 1896 1902 1905 1896
pan_gene_5839 402 402 402 402 402 402 402 405 402 402 402 402 402 402 402 402 405 393 402 399 402 402 402 402 402 402 402
pan_gene_58395 NA NA 318 NA NA NA NA NA NA NA NA NA 348 318 NA NA NA NA NA NA NA NA NA NA NA NA 333
pan_gene_584 5841 5841 5844 5844 5841 5841 5841 5844 5844 5844 5844 5841 5841 NA 5841 5844 5844 5832 5844 5844 5841 5841 5841 5841 5844 5844 5841
pan_gene_58409 NA NA NA NA NA NA NA NA NA NA NA NA 411 NA NA NA NA NA NA NA NA NA NA NA NA NA 411
pan_gene_5841 NA 2979 2979 3066 3066 3066 2979 2979 3066 3066 3066 3066 2979 2979 NA 2979 2979 3087 3066 3066 3066 3066 2979 2919 3066 2979 3022.5
pan_gene_58414 NA NA NA NA NA NA NA NA NA NA NA NA 699 NA NA NA NA NA NA NA NA NA NA NA NA NA 699
pan_gene_58415 NA NA NA NA NA NA NA NA NA NA NA NA 324 NA NA NA NA NA NA NA NA NA NA NA NA NA 324
pan_gene_5842 1347 1347 1347 1347 1350 1347 1347 1347 1347 1347 1347 1347 1347 1347 1347 1347 1347 1350 1347 1347 1347 1347 1347 1347 1347 1347 1347
pan_gene_5843 1932 1929 1929 1929 1929 1929 1929 1929 1929 1929 1929 1929 1929 1929 1929 1929 1929 1929 1929 NA 1929 1929 1929 1929 1929 1815 1929
pan_gene_5844 414 408 414 414 408 417 408 414 411 NA 411 414 411 411 408 414 408 414 408 414 411 414 411 414 411 417 411
pan_gene_58444 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 417
pan_gene_5845 894 894 903 897 891 900 903 906 882 897 903 894 903 903 903 903 888 906 903 891 894 891 903 894 903 900 900
pan_gene_58458 NA NA NA NA NA NA NA NA NA NA NA NA 222 NA NA NA NA NA NA NA NA NA NA NA NA NA 222
pan_gene_58466 NA NA NA NA NA NA NA NA NA NA NA NA 261 NA NA NA NA NA NA NA NA NA NA NA NA NA 261
pan_gene_58469 NA NA NA NA 366 NA NA NA NA NA NA NA 366 NA NA NA NA NA NA NA NA NA NA NA NA NA 366
pan_gene_5847 NA 603 603 597 603 603 603 603 597 597 603 603 603 603 603 603 597 603 603 603 597 603 603 603 603 603 603
pan_gene_58474 NA NA NA NA NA NA NA NA NA NA NA NA 429 NA NA NA NA NA NA NA NA NA NA NA NA NA 429
pan_gene_58478 NA NA 333 NA NA NA NA NA NA NA NA NA 333 NA NA NA NA NA NA NA NA NA NA NA NA NA 333
pan_gene_585 975 975 975 972 975 975 975 972 972 975 975 975 975 975 975 975 975 975 975 975 975 975 975 975 975 972 975
pan_gene_5850 549 549 549 549 549 549 549 549 549 549 549 549 549 549 549 549 549 549 549 549 549 549 549 549 549 549 549
pan_gene_5851 NA NA 885 891 NA NA 885 888 885 NA 873 NA 876 NA NA 885 885 885 885 894 882 NA 885 NA 891 885 885
pan_gene_5852 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
pan_gene_5853 NA 681 NA 681 681 681 681 681 681 681 681 681 NA NA 681 681 681 681 681 681 681 681 NA 681 681 NA 681
pan_gene_5854 2184 2181 2181 2181 2181 2181 2181 2184 2181 2184 2178 2181 2181 2181 2157 2181 2181 2181 2181 2181 2181 2181 2181 2181 2184 2181 2181
pan_gene_5856 1287 1287 1287 1287 1287 1287 1293 1287 1287 1287 1293 1293 1287 1287 1293 1287 1293 1287 1293 1287 1293 1293 1287 1293 1293 1287 1287
pan_gene_58574 NA NA NA NA NA NA NA NA NA NA NA NA 345 NA NA NA NA NA NA NA NA NA NA NA NA NA 345
pan_gene_5859 1350 1350 1350 1350 1350 1350 1350 1350 1350 1350 1350 1350 1350 1350 1350 1350 1350 1350 1350 1350 1350 1350 1350 1350 1350 1350 1350
pan_gene_586 1146 1146 1146 1146 1146 1146 1146 1146 1146 1146 1146 1146 1146 1146 1146 1146 1146 1146 1146 1146 1146 1146 1146 1146 1146 1146 1146
pan_gene_5860 1077 1089 1089 NA 1086 1089 1089 1089 1089 1089 1089 1089 1089 NA 1089 1089 1089 1089 1155 NA 1089 NA 1089 1089 1089 1089 1089
pan_gene_5861 NA 396 396 NA 396 396 396 396 396 396 396 396 396 396 396 NA 396 396 396 396 393 396 NA 396 396 396 396
pan_gene_58616 NA NA NA NA NA NA NA NA NA NA NA NA 324 NA NA NA NA NA NA NA NA NA NA NA NA NA 324
pan_gene_58621 1140 1170 NA NA 1146 1185 1140 1140 1131 1140 1185 1170 NA NA NA 1185 1188 1131 1140 1140 1140 1128 1185 1134 1128 1185 1140
pan_gene_5863 1470 1470 1470 1467 1470 1470 1470 1470 1470 1470 1470 1470 1470 1470 1470 1470 1470 1470 1470 1467 1470 1470 1470 1470 1470 1470 1470
pan_gene_5864 213 213 213 213 213 213 213 213 213 NA 213 213 213 213 213 213 213 213 213 213 213 231 213 NA 213 213 213
pan_gene_58647 NA NA NA NA NA NA NA NA NA NA NA NA 363 NA NA NA NA NA NA NA NA NA NA NA NA NA 363
pan_gene_5865 1110 1092 1107 1101 1104 1092 1110 1092 1101 1104 1104 1104 1101 1101 1107 1092 1104 1104 1110 1092 1107 1110 1110 1110 1104 1107 1104
pan_gene_5866 1125 1125 1137 1140 1125 1125 1125 1125 NA 1125 1134 1125 1137 1137 1137 1125 1134 1125 1125 1125 1125 1125 1125 1134 1134 1125 1125
pan_gene_58661 NA NA NA NA NA NA NA NA NA NA NA NA 342 NA NA NA NA NA NA NA NA NA NA NA NA NA 342
pan_gene_5867 NA 4326 4326 NA 4326 4326 4326 NA 4326 NA 4326 4326 4326 4326 4326 4326 4326 4326 4326 4326 4326 NA NA 4326 4326 4326 4326
pan_gene_5868 984 NA 981 984 981 NA 984 NA NA 984 981 984 984 984 984 984 981 981 984 984 NA 984 984 981 NA 984 984
pan_gene_5869 2796 2796 2799 2799 2796 2799 2796 2796 2799 2796 2799 2796 2796 2835 2796 2832 2799 2796 2796 2796 2796 2796 2796 2796 2796 2799 2796
pan_gene_5870 1095 1095 1158 NA 1089 NA 1101 1095 1095 1095 NA 1095 NA NA 1089 NA NA 1095 NA 1095 NA 1095 1095 NA NA 1101 1095
pan_gene_5871 1203 1203 1203 1203 1203 1203 1203 1203 1203 1203 1203 1203 1203 1203 1203 1203 1203 1203 1203 1203 1203 1203 1203 1203 1203 1203 1203
pan_gene_5872 3294 3294 3294 3294 3294 3294 3294 3294 3294 3294 3294 3294 3294 3294 3294 3294 3294 3294 3294 3294 3294 3294 3294 3294 3294 3294 3294
pan_gene_5873 1416 1416 1416 1416 1416 1416 1416 1416 1416 1416 1416 1416 1416 1416 NA 1416 NA 1416 1416 1416 1416 1416 1416 1416 NA 1416 1416
pan_gene_5874 1626 1638 1638 1638 1638 1626 1638 NA 1638 1626 1638 1638 1626 1638 1626 1638 1638 NA 1638 1638 1638 1638 1638 1638 1638 1626 1638
pan_gene_5875 1329 1329 1329 1329 1329 1329 1329 1320 1326 1329 1329 1329 1329 1329 1329 1329 1329 1320 1329 1329 1329 1329 1329 1329 1329 1329 1329
pan_gene_58755 NA NA NA NA NA NA NA NA NA NA NA NA 351 NA NA NA NA NA NA NA NA NA NA NA NA NA 351
pan_gene_5876 1983 1983 1983 1977 1977 1983 1983 1977 1977 1983 1983 1983 1983 1983 1983 1983 1983 1983 1983 1983 1983 1983 1983 1983 1983 1983 1983
pan_gene_5877 NA 549 549 549 549 NA 549 549 549 549 543 NA 549 549 549 549 549 549 549 NA 549 549 NA NA 549 540 549
pan_gene_5878 645 645 NA 645 NA NA 645 642 645 NA 645 645 645 645 639 645 645 645 645 645 645 642 639 645 NA 645 645
pan_gene_58788 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
pan_gene_5879 NA 1515 1515 1515 1515 1515 1515 1515 1515 1515 1515 1515 1515 1515 1515 1515 1515 1515 NA 1515 1515 NA 1515 1515 1515 1515 1515
pan_gene_588 828 828 828 828 828 828 828 828 828 828 828 828 828 828 828 828 828 828 828 828 828 828 828 828 828 828 828
pan_gene_5880 1149 1149 1149 1149 1149 1149 1149 1152 1149 1149 1149 1059 1149 NA 1149 1149 1149 1149 1149 1149 1149 1149 1149 1059 1149 1149 1149
pan_gene_58804 NA NA 300 NA NA NA NA NA NA NA NA NA NA 300 NA NA NA NA NA NA NA NA NA NA NA NA 300
pan_gene_5881 1746 1746 1746 1746 1746 1746 1746 1746 1746 1746 1746 1746 1746 1746 1746 1746 1746 1746 1746 1746 1746 1746 1746 1746 1746 1746 1746
pan_gene_5882 1350 NA 1377 1377 1377 1377 1377 1377 NA 1377 NA NA NA 1377 NA NA 1377 1377 NA 1377 NA 1350 1377 NA 1377 NA 1377
pan_gene_5883 1749 1755 1749 1755 NA NA 1755 NA NA 1749 1749 NA 1755 1755 1755 NA 1755 1749 1755 1749 1755 1749 1755 NA 1749 1755 1749
pan_gene_5884 483 483 483 483 483 483 483 483 483 NA 483 483 483 483 483 483 483 483 483 483 483 483 483 483 483 483 483
pan_gene_5885 3537 3537 3537 3537 3537 3537 3537 3537 3537 3537 3537 3537 3537 3537 3537 3537 3537 3537 3537 3537 3537 3537 3537 3537 3537 3537 3537
pan_gene_58853 NA NA NA NA NA NA NA NA NA NA NA NA 468 NA NA NA NA NA NA NA NA NA NA NA NA NA 468
pan_gene_58868 NA NA NA NA NA NA NA NA NA NA NA NA 351 NA NA NA NA NA NA NA NA NA NA NA NA NA 351
pan_gene_58869 NA NA NA NA NA NA NA NA NA NA NA NA 348 NA NA NA NA NA NA NA NA NA NA NA NA NA 348
pan_gene_5887 585 585 585 585 NA 585 NA NA 585 585 NA NA 585 585 585 NA 585 585 585 585 585 585 585 585 585 585 585
pan_gene_58871 NA NA NA 312 NA NA NA NA NA NA NA NA 312 312 NA NA NA NA NA NA NA NA NA NA NA NA 312
pan_gene_5888 2586 2586 2586 2586 2586 2586 2586 2586 2586 2586 2586 2586 2586 2586 2586 2586 2586 2586 2586 2586 2586 2586 2586 2586 2586 2586 2586
pan_gene_58885 NA NA NA NA NA NA NA NA NA NA NA NA 198 NA NA NA NA NA NA NA NA NA NA NA NA NA 198
pan_gene_5889 1170 1170 1170 1170 1170 1170 1170 1170 1170 1170 1170 1170 1170 1170 1170 1170 1170 1170 1170 1170 1170 1170 1170 1170 1170 1170 1170
pan_gene_58896 NA 678 NA NA NA NA 678 678 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 678
pan_gene_589 1743 1746 1743 1743 1746 1746 1743 1743 1743 1743 1743 1746 1749 1743 1746 1743 1743 1743 1743 1743 1746 1743 1746 1743 1743 1743 1743
pan_gene_5890 1311 1311 1311 1311 1389 1311 1311 1311 1311 1311 1311 1311 1311 1311 1311 1311 1311 1311 1311 1311 1311 1311 1311 1311 1311 1311 1311
pan_gene_5891 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
pan_gene_58931 NA NA NA NA NA NA NA NA NA NA NA NA 378 NA NA NA NA NA NA NA NA NA NA NA NA NA 378
pan_gene_5895 450 450 450 450 NA 450 NA 450 450 450 450 450 450 450 450 NA 450 450 450 450 NA 450 450 450 450 450 450
pan_gene_5896 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
pan_gene_5899 2361 2361 2361 2361 2361 2361 2364 2361 2361 2361 2361 2364 2361 2361 2361 2361 2364 2364 2364 2361 2361 2361 2361 2364 2361 2361 2361
pan_gene_590 1152 1152 1152 1152 1152 1152 1152 1152 1152 NA 1152 1152 1152 1152 1152 1152 1152 1152 1152 1152 1152 1152 1152 1152 1152 1152 1152
pan_gene_5900 312 NA 312 312 312 312 312 312 312 285 312 312 312 312 312 312 312 312 312 312 NA 312 312 312 312 312 312
pan_gene_59004 NA NA NA NA NA NA NA NA NA NA NA NA 534 NA NA NA NA NA NA NA NA NA NA NA NA NA 534
pan_gene_59029 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 348
pan_gene_5903 NA NA NA NA 972 972 966 NA NA NA NA 966 972 972 966 972 966 972 966 972 NA NA 972 966 NA NA 972
pan_gene_5906 1203 1203 NA 1203 1203 1203 1203 1197 1203 1203 1197 1203 1203 1203 1203 1203 1203 1197 1203 1203 1197 1203 1203 1203 1203 1203 1203
pan_gene_59071 996 NA NA 996 NA NA NA NA NA NA NA 996 NA NA NA NA 996 NA NA NA 996 996 996 NA NA 999 996
pan_gene_59075 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 388.5
pan_gene_5908 156 156 NA 156 156 156 NA 156 156 NA NA NA NA 156 NA 156 NA NA NA 156 NA 156 NA NA 156 156 156
pan_gene_59082 NA 420 NA 420 NA NA NA NA NA NA NA NA 420 NA NA NA NA NA NA NA NA NA NA NA 420 NA 420
pan_gene_5909 1215 1215 1209 1215 1215 1260 1215 1215 1215 NA 1215 1215 NA NA 1215 NA NA NA 1215 1200 NA 1215 NA 1215 1215 1200 1215
pan_gene_591 828 828 828 828 828 828 828 828 828 828 828 828 828 828 828 828 828 828 828 828 828 828 828 828 828 828 828
pan_gene_5910 1800 1800 1776 1779 1800 1776 1803 1779 1776 1800 1803 1803 1776 1776 1776 1776 1776 1779 1803 1776 1779 1800 1779 1803 1800 1776 1779
pan_gene_5911 1056 963 963 963 963 963 963 963 NA NA 963 NA 1026 963 963 963 963 963 963 963 963 963 963 NA 963 963 963
pan_gene_5912 NA 1020 1020 1020 1020 1020 1020 1020 1020 1020 1020 1020 1020 1020 NA 1020 1020 1020 1020 1020 1020 1020 1020 1020 1020 1020 1020
pan_gene_5913 2271 2271 2271 2271 2271 2271 2271 2271 2271 2271 2271 2271 2271 2271 2271 2271 2271 2271 2271 2271 2271 2271 2271 2271 2271 2271 2271
pan_gene_59132 NA NA NA NA NA NA NA NA NA NA NA NA 405 NA NA NA NA NA NA NA NA NA NA NA NA NA 405
pan_gene_5914 597 597 597 597 597 636 NA 597 597 597 597 NA 597 597 597 597 NA 597 NA 597 597 NA NA NA 597 597 597
pan_gene_59147 NA NA NA NA NA NA NA NA NA NA NA NA 312 NA NA NA NA NA NA NA NA NA NA NA NA NA 312
pan_gene_59155 NA NA NA NA NA NA NA NA NA NA NA NA 318 NA NA NA NA NA NA NA NA NA NA NA 318 NA 318
pan_gene_59159 NA NA NA NA NA NA NA NA NA NA NA NA 357 NA NA NA NA NA NA NA NA NA NA NA NA NA 357
pan_gene_59163 NA NA NA NA NA NA NA NA NA NA NA NA 378 NA NA NA NA NA NA NA NA NA NA NA NA NA 378
pan_gene_5917 582 582 582 582 582 582 582 582 582 NA 582 582 582 582 582 582 582 582 582 582 582 582 582 582 582 582 582
pan_gene_59173 NA NA NA NA NA NA NA NA NA NA NA NA 336 NA NA NA NA NA NA NA NA NA NA NA 336 NA 336
pan_gene_5918 885 885 885 885 885 885 885 885 885 885 885 885 885 885 885 885 885 885 885 885 885 885 885 885 885 885 885
