"pan","B73","B97","CML103","CML228","CML247","CML277","CML322","CML333","CML52","CML69","HP301","Il14H","Ki11","Ki3","Ky21","M162W","M37W","Mo18W","Ms71","NC350","NC358","Oh43","Oh7B","P39","Tx303","Tzi8","median"
"pan_gene_92",1179,1179,1179,NA,1179,1179,1179,1176,1179,615,1179,1179,1179,1176,1179,1179,1179,1179,1176,1179,1179,1176,1179,1179,1179,1179,1179
"pan_gene_920",597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597
"pan_gene_9202",1149,1167,1149,1167,1149,1149,1149,1149,1149,1167,1149,1155,1155,1167,1149,1167,1167,1149,1167,1149,1167,1167,1149,1149,1149,1149,1149
"pan_gene_9204",552,561,552,561,558,555,552,735,552,558,573,573,558,561,561,552,321,558,561,558,558,561,561,561,561,558,558
"pan_gene_9205",3294,3285,3309,3291,3291,3285,3297,3309,3303,3291,3285,3285,3291,3294,3303,3309,3294,3288,3285,3288,3291,3285,3285,3285,3297,3285,3291
"pan_gene_92051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342,NA,NA,342
"pan_gene_9206",1500,1506,1500,1512,1506,1506,1515,1500,1512,1515,1521,1503,1515,1500,1503,1500,1491,1512,1521,1515,1509,1521,1512,1503,1512,1500,1507.5
"pan_gene_92061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279,NA,NA,279
"pan_gene_9207",2439,2439,2442,2442,2442,2439,2442,2442,2439,2253,2442,2439,2442,2439,2442,2442,2442,2442,2442,2439,2442,2442,2442,2442,2442,2439,2442
"pan_gene_92079",NA,NA,NA,NA,NA,561,NA,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,561,NA,NA,561
"pan_gene_9208",996,1413,1386,1413,1401,1407,1434,1392,1407,1398,1425,1440,1398,1416,1386,1392,1392,NA,1413,1434,1389,1413,1392,1395,1395,1440,1401
"pan_gene_9210",1299,1299,1299,1299,1299,1293,1299,1299,1293,1299,1293,1293,1299,1299,1299,1299,1299,1299,1299,1299,1299,1299,1299,1299,1299,1293,1299
"pan_gene_92101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,387,NA,NA,387
"pan_gene_9211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pan_gene_92131",NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303,NA,NA,301.5
"pan_gene_9214",2013,2013,2013,1953,2013,2013,2013,2013,2013,1842,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013
"pan_gene_92143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348,NA,NA,348
"pan_gene_9215",573,NA,363,360,360,366,567,366,360,360,573,573,360,360,360,360,NA,360,573,360,573,360,306,354,360,573,360
"pan_gene_9216",1587,1593,1587,1593,1593,1587,1593,1593,1593,1593,1593,1593,1593,1593,1593,1587,1593,1593,1587,1593,1593,1587,1587,1587,1593,1593,1593
"pan_gene_92162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303,NA,NA,303
"pan_gene_92168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384,NA,NA,384
"pan_gene_9217",768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768
"pan_gene_9218",1497,1485,1494,1503,1497,1494,1473,1497,1494,1491,1497,1494,1515,1497,1494,1497,1503,1494,1497,1467,1503,1503,1488,1497,1497,1497,1497
"pan_gene_9220",741,936,936,939,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936
"pan_gene_92203",NA,NA,741,741,333,741,741,NA,396,735,NA,396,741,741,741,396,741,396,333,396,NA,741,NA,561,513,396,648
"pan_gene_92206",1035,1329,1320,NA,1323,1329,1323,1326,1242,1323,1431,1320,1263,1335,1320,1317,1320,1323,1335,1323,NA,1323,1323,NA,1320,1314,1323
"pan_gene_9221",357,363,357,363,405,351,357,NA,477,255,357,357,363,405,357,357,363,357,357,423,375,357,351,357,357,357,357
"pan_gene_92210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345,NA,NA,345
"pan_gene_92219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,516,NA,NA,516,NA,NA,516
"pan_gene_9222",591,NA,591,579,585,582,582,579,588,588,585,582,582,576,591,579,582,585,591,579,585,NA,579,579,732,NA,582
"pan_gene_9223",3225,3225,3225,3225,3225,3225,3225,3225,3225,3225,3225,3225,3225,3225,3225,3225,3225,3225,3225,3225,3225,3225,3225,3225,3225,3225,3225
"pan_gene_9224",600,405,711,468,468,405,711,468,405,405,420,408,408,NA,711,NA,405,405,720,423,711,405,711,423,720,405,423
"pan_gene_92240",NA,NA,NA,NA,381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369,NA,NA,375
"pan_gene_92249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333,NA,NA,333
"pan_gene_9225",684,621,621,621,621,621,621,621,621,621,675,684,684,684,621,621,621,684,684,621,684,621,621,627,684,621,621
"pan_gene_9226",NA,441,441,NA,NA,441,441,441,NA,441,441,441,441,441,NA,441,441,NA,NA,441,435,435,441,NA,NA,435,441
"pan_gene_9228",570,576,576,570,576,576,576,576,609,564,576,576,576,576,576,576,576,591,570,576,576,576,576,570,558,576,576
"pan_gene_92282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,NA,NA,375
"pan_gene_92284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336,NA,NA,336
"pan_gene_9229",1176,1314,1371,1311,1317,NA,1419,1308,708,NA,381,NA,NA,1317,1317,435,435,1320,1416,447,NA,1314,1368,NA,1317,1314,1314
"pan_gene_92290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,510,NA,NA,510
"pan_gene_9230",1050,1050,669,876,1050,1047,1050,1050,1050,1050,1050,1047,1050,1050,1047,1050,NA,1050,1050,NA,1050,1050,1050,1050,1050,1011,1050
"pan_gene_9231",2439,1599,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439,2439
"pan_gene_9232",2013,2019,2019,1779,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019
"pan_gene_9233",1248,1251,1257,1578,1251,1578,1260,1251,1251,1248,1257,1257,1248,1248,1251,1251,1257,1584,1248,1251,1584,1251,1578,1257,1257,1251,1251
"pan_gene_9234",1332,1287,1287,1287,1287,1332,1332,1287,1332,1332,1287,1332,1332,1332,1287,1287,1332,1281,1332,1332,1281,1287,1287,1332,1287,1287,1287
"pan_gene_9235",1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011
"pan_gene_9236",1110,1908,1905,1905,1905,1905,1905,1905,1905,1905,1905,1905,1905,1905,1905,1905,1905,1905,1905,1830,1905,1908,1908,1905,1830,1905,1905
"pan_gene_9237",NA,1743,1743,1743,1743,1725,1743,1560,1785,1743,1746,1746,1557,1740,1743,1725,1740,1740,NA,1743,1560,1743,1746,1743,1743,1740,1743
"pan_gene_92374",1413,NA,NA,1413,NA,NA,NA,NA,1413,1413,1410,1413,1419,NA,1410,NA,NA,1413,1413,NA,1413,1413,1413,NA,NA,NA,1413
"pan_gene_9238",627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627
"pan_gene_9239",1419,1419,1380,NA,1416,1383,1365,1416,1425,1416,1404,1425,1419,1419,1419,1404,1365,1365,1419,1380,1410,1419,1368,1377,1368,1416,1416
"pan_gene_924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pan_gene_9240",1332,1332,1341,1164,1341,1341,1341,1347,1341,1341,1329,1329,1341,1341,1017,1332,1341,1341,1332,1341,1341,1332,1332,1047,1332,1332,1336.5
"pan_gene_9241",2373,NA,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,NA,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373
"pan_gene_92412",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159,NA,NA,159
"pan_gene_9242",1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707
"pan_gene_9243",639,639,639,639,642,639,639,639,639,639,639,642,639,639,639,639,639,639,639,639,639,639,639,642,639,639,639
"pan_gene_92431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354,NA,NA,354
"pan_gene_92445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,NA,NA,507
"pan_gene_92446",NA,NA,1395,918,NA,NA,1026,1047,1761,837,342,NA,1041,NA,309,900,966,NA,474,411,342,300,NA,NA,2673,NA,909
"pan_gene_92447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,756,NA,NA,756
"pan_gene_9246",1611,1605,1611,1605,1599,1605,1605,1605,1611,1605,1611,1221,1611,1602,1605,1605,1611,1605,1611,1605,1605,1605,1611,1602,1134,1605,1605
"pan_gene_9247",5472,5472,5472,5472,5472,5472,5472,5472,5472,5037,5472,5472,5472,5472,5472,5472,5472,5472,5472,5472,5472,5472,5472,5472,5472,5472,5472
"pan_gene_9248",786,786,786,792,792,786,786,792,786,792,786,792,786,786,786,792,792,786,786,786,786,786,786,792,786,786,786
"pan_gene_9249",1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,NA,1131,1131,1194,1134,1131
"pan_gene_925",1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143
"pan_gene_92501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327,NA,NA,327
"pan_gene_9251",1632,1632,1635,1632,1659,1635,1635,1635,1644,1659,1632,1677,1638,1638,1632,1635,1650,1632,1632,1635,1635,1677,1632,1632,1647,1632,1635
"pan_gene_9252",1539,1539,1536,1542,1545,1533,1539,1530,1542,1539,1545,1539,1530,1542,1545,1530,1533,1539,1539,1533,1530,1530,1539,1539,1530,1533,1539
"pan_gene_9254",867,867,870,867,867,867,870,867,870,870,867,867,864,867,867,867,870,870,867,867,870,534,870,870,774,870,867
"pan_gene_9256",1476,1476,1479,1479,1479,1479,1476,1473,1479,1473,1479,1473,1479,1479,1479,1473,1479,1479,1476,1479,1479,1479,1479,1479,1479,1482,1479
"pan_gene_92562",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321,NA,NA,321
"pan_gene_92567",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,462,NA,NA,462
"pan_gene_92568",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,NA,NA,360
"pan_gene_9257",1254,1254,1254,1254,1254,1254,1254,1254,1254,1254,1254,1254,NA,1254,1254,1254,1254,1254,1254,1254,1254,1254,1254,1254,1254,1254,1254
"pan_gene_9258",1386,1263,1263,1269,1263,1269,1269,1263,1263,756,1269,1263,NA,1263,1263,1263,1269,1263,1269,1269,1269,1263,1263,1263,1269,1263,1263
"pan_gene_926",1785,1785,1785,1785,1785,1785,1785,1785,1785,1785,1785,1785,1785,1785,1785,1785,1785,1785,1785,1785,1785,1785,1785,1785,1785,1785,1785
"pan_gene_9260",1149,1137,1134,1149,1140,1149,1143,1134,1143,1143,1143,1140,1134,1137,1134,1134,1143,1134,1149,1149,1149,1134,1134,1140,1143,1143,1141.5
"pan_gene_9261",432,432,432,432,435,432,432,432,432,432,432,435,435,435,432,432,432,432,432,432,432,432,432,435,432,432,432
"pan_gene_92618",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,474,NA,NA,483
"pan_gene_9262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pan_gene_9263",750,750,750,750,675,750,750,750,750,429,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750
"pan_gene_9264",1857,1857,1497,2007,1893,2007,1170,2007,2148,1893,2007,1887,1887,1887,2007,2007,2007,1890,2007,1887,2007,1857,1857,1887,1893,1893,1893
"pan_gene_9265",732,642,810,642,648,861,717,642,639,648,648,648,642,648,642,642,648,642,642,732,642,648,642,648,648,642,648
"pan_gene_9266",1071,1071,NA,1071,1071,1071,NA,NA,1071,1071,1071,1071,1071,1071,1071,NA,1071,1071,1071,1071,1071,1071,1071,1071,1071,1071,1071
"pan_gene_9267",1788,1788,1788,1788,1788,1788,1788,1782,1788,1788,1788,1788,1788,1788,1788,1788,1788,1788,1788,1788,1788,1788,1788,1788,1788,1788,1788
"pan_gene_9268",579,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690
"pan_gene_92692",NA,NA,NA,NA,NA,NA,NA,NA,NA,513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,420,NA,NA,466.5
"pan_gene_927",1242,1242,1242,1242,1242,1242,1242,1242,1242,1242,1242,1242,1242,1242,1242,1242,1242,1242,1242,1239,1242,1242,1242,1242,1242,1242,1242
"pan_gene_9271",570,570,570,570,555,567,555,558,570,570,570,558,570,567,570,558,570,570,570,567,555,570,570,570,570,555,570
"pan_gene_9272",NA,NA,2322,NA,NA,2322,NA,2322,NA,NA,2322,2319,NA,NA,NA,2319,NA,NA,NA,NA,NA,2322,NA,2322,NA,NA,2322
"pan_gene_92721",NA,NA,360,381,NA,NA,NA,NA,357,NA,NA,NA,360,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,294,NA,NA,360
"pan_gene_9273",1008,1008,1008,1008,1008,1005,1008,1008,1005,1005,1008,1005,1008,1008,1005,1008,NA,1008,1008,1005,1008,1008,1008,1008,1008,1005,1008
"pan_gene_9274",312,312,312,312,312,312,312,312,312,444,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312
"pan_gene_92743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,NA,NA,366
"pan_gene_9275",540,537,537,NA,540,537,540,537,537,537,540,537,NA,540,537,537,537,537,537,537,540,537,537,537,540,537,537
"pan_gene_92750",NA,NA,NA,NA,NA,633,NA,NA,519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,519,NA,NA,519
"pan_gene_92756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,300
"pan_gene_9277",963,258,723,963,933,1044,963,933,963,933,636,933,963,963,1056,855,963,963,963,NA,933,963,516,465,933,963,963
"pan_gene_9278",987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987,987
"pan_gene_92796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303,NA,NA,303
"pan_gene_928",1341,1335,1326,1335,1329,1347,1335,1335,1335,1335,1341,1341,1335,1338,NA,1335,1341,1341,1326,1335,1335,1335,1326,1335,1326,1344,1335
"pan_gene_9280",NA,990,NA,NA,990,NA,NA,990,NA,NA,990,NA,NA,990,990,NA,990,990,990,NA,990,NA,NA,NA,NA,NA,990
"pan_gene_9281",1926,1926,1926,1926,1926,1926,1926,1926,1926,1926,1926,1926,1926,1926,1926,1926,1926,1926,1926,1926,1926,1926,1926,1926,1926,1926,1926
"pan_gene_92816",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414,NA,NA,414,NA,NA,414
"pan_gene_92818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312,NA,NA,312
"pan_gene_9282",1386,1491,1482,1491,1482,1482,1482,1503,1482,1491,1497,1503,1491,1491,1491,1482,1491,1443,1491,1482,1497,1482,1482,1482,1491,1482,1486.5
"pan_gene_92820",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327,NA,NA,327
"pan_gene_92822",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,363,NA,NA,363
"pan_gene_9283",633,648,648,633,648,648,648,603,633,648,633,633,633,648,648,633,633,603,648,648,633,648,648,648,633,633,640.5
"pan_gene_92834",NA,NA,NA,312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312,NA,NA,312
"pan_gene_92838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201,NA,NA,201
"pan_gene_92843",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321,NA,NA,321
"pan_gene_9285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pan_gene_92852",NA,NA,NA,NA,NA,342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,483,NA,NA,412.5
"pan_gene_92853",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,477,NA,NA,477
"pan_gene_92857",NA,NA,NA,NA,NA,NA,417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,417,NA,NA,417
"pan_gene_92859",NA,NA,NA,NA,345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,792,NA,NA,568.5
"pan_gene_9286",861,861,861,861,861,861,861,861,861,861,861,861,861,861,861,861,861,861,861,861,861,861,861,861,861,861,861
"pan_gene_92865",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264,264,NA,264
"pan_gene_9288",6471,6471,6471,6471,6471,6480,6468,6471,6468,6297,6471,6471,6471,6471,6471,6471,6471,6468,6471,6471,6471,6471,6468,6471,6471,6468,6471
"pan_gene_929",2673,2673,2673,2673,2673,2673,2673,2673,2673,2673,2673,2673,2673,2673,2673,2673,2673,2673,2673,2673,2673,2673,2673,2673,2673,2673,2673
"pan_gene_9290",1350,1350,1350,1350,NA,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350
"pan_gene_9291",771,753,768,774,762,774,762,771,768,618,762,753,774,762,753,771,768,762,753,774,756,753,774,765,774,768,766.5
"pan_gene_9292",264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264
"pan_gene_92920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303,NA,NA,303
"pan_gene_9293",1311,1311,1311,1311,1311,1311,1311,1311,1311,1311,1311,1311,1311,1311,1311,1311,1311,1311,1311,1311,1311,1311,1311,1311,1311,1311,1311
"pan_gene_9294",1566,1569,1566,1551,1563,1551,1551,1566,1551,1551,1551,1566,1551,1551,1566,1566,1566,1551,1569,1551,1551,1566,1551,1572,1566,1551,1557
"pan_gene_92948",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306,NA,NA,306
"pan_gene_9295",NA,948,819,819,822,819,819,948,NA,819,819,819,819,816,822,819,819,816,819,819,819,819,NA,948,819,819,819
"pan_gene_92951",NA,390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,390,NA,NA,390
"pan_gene_92959",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384,NA,NA,384
"pan_gene_9296",1200,1200,1200,1200,1200,1200,1200,1200,1155,954,NA,1200,1200,1260,1200,1200,1200,1260,1200,1260,1236,1200,1200,1200,1200,1200,1200
"pan_gene_92967",2919,3564,NA,NA,NA,NA,NA,3564,3564,3405,2919,2928,3564,NA,NA,NA,NA,NA,2919,3564,3564,NA,3564,NA,3051,3564,3564
"pan_gene_92971",NA,NA,NA,NA,NA,NA,NA,NA,303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303,NA,NA,303
"pan_gene_92972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342,NA,NA,342
"pan_gene_9298",702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702
"pan_gene_93",753,753,753,753,753,NA,753,753,750,753,NA,753,753,753,750,753,753,753,753,753,753,753,753,753,753,753,753
"pan_gene_930",1512,1533,NA,1551,1524,1278,1551,1563,1509,1485,NA,NA,1563,819,1539,1548,1473,1545,NA,NA,NA,1539,780,1053,NA,1602,1533
"pan_gene_9300",NA,339,NA,NA,NA,NA,NA,NA,339,NA,NA,NA,NA,NA,NA,NA,NA,339,NA,NA,339,NA,339,NA,NA,NA,339
"pan_gene_9301",771,771,771,NA,NA,771,771,771,771,771,771,771,831,771,771,771,771,771,771,771,771,771,771,771,771,771,771
"pan_gene_9302",585,585,585,585,585,585,585,585,585,765,585,585,585,765,585,585,585,585,585,585,585,585,585,585,765,585,585
"pan_gene_9304",936,936,939,939,936,NA,936,936,936,936,933,936,939,936,891,936,984,936,936,NA,936,939,936,936,936,936,936
"pan_gene_9305",525,435,435,429,426,435,435,435,360,435,411,426,429,435,411,435,426,411,435,435,435,426,435,426,435,435,435
"pan_gene_9306",2052,2052,2052,2052,NA,2052,2052,2052,2052,1875,2052,2052,2052,2052,2052,2052,2052,2052,2052,2052,2052,2052,2052,2052,2052,2052,2052
"pan_gene_9307",1089,1089,1047,1038,1044,1047,1089,1053,1083,1047,1083,1080,1038,1038,1089,1047,1209,1083,1047,1047,1053,1080,1089,1080,1089,1041,1066.5
"pan_gene_9308",786,NA,1422,2583,NA,2580,2568,2583,2001,2583,NA,2586,2583,2586,1440,576,2586,NA,2583,2580,2583,786,2586,NA,2568,2586,2583
"pan_gene_9309",411,411,411,411,411,411,411,411,411,222,411,411,411,411,411,411,411,411,411,411,411,408,411,411,411,411,411
"pan_gene_9312",NA,NA,NA,NA,NA,NA,NA,1020,1023,NA,1020,NA,NA,1023,975,NA,NA,NA,NA,NA,NA,NA,NA,1020,NA,NA,1020
"pan_gene_93146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,426,NA,NA,426
"pan_gene_93152",NA,NA,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315,315,NA,315
"pan_gene_9316",2982,2982,2982,2982,2982,2982,2982,2982,2982,2982,NA,2982,2652,2982,2982,2982,2982,2982,2982,2982,2181,2982,NA,2982,2982,2982,2982
"pan_gene_93160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,579,NA,NA,579
"pan_gene_93164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,390,NA,NA,390
"pan_gene_93165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,402,NA,NA,402
"pan_gene_93168",NA,NA,414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414,645,NA,414
"pan_gene_93179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,495,NA,NA,495
"pan_gene_93197",NA,NA,NA,486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,486,NA,NA,486
"pan_gene_93199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pan_gene_932",1320,1326,1326,1326,1326,1326,1326,1326,1326,1326,1326,1326,1326,1326,1326,1326,1326,1326,1326,1326,984,1326,1326,1326,1326,1326,1326
"pan_gene_9321",1521,1521,1521,1521,1521,1521,1521,1521,1521,1011,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,NA,1521,1521,1521,1521
"pan_gene_9322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pan_gene_9324",NA,NA,NA,NA,NA,NA,NA,NA,3123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3123
"pan_gene_9325",369,450,450,450,369,450,450,450,369,201,369,450,450,450,369,450,369,450,369,450,450,369,450,450,450,450,450
